1 9.167820e-03 9.300302e-03 9.193508e-03 9.200867e-03 9.212549e-03 9.204148e-03 G2
2 9.173375e-03 9.404339e-03 9.190189e-03 9.197557e-03 9.229890e-03 9.214067e-03 G3
3 9.170010e-03 9.284535e-03 9.185314e-03 9.200461e-03 9.210616e-03 9.200507e-03 G4
4 9.164634e-03 9.346378e-03 9.189949e-03 9.199412e-03 9.213852e-03 9.204265e-03 G5
5 9.177477e-03 9.340135e-03 9.195967e-03 9.212917e-03 9.232162e-03 9.213607e-03 G6
6 9.169646e-03 9.261680e-03 9.195129e-03 9.207277e-03 9.219618e-03 9.206335e-03 G7
7 9.174794e-03 9.315128e-03 9.196079e-03 9.203396e-03 9.232456e-03 9.210962e-03 G8
8 9.173644e-03 9.253112e-03 9.189854e-03 9.201378e-03 9.219139e-03 9.204151e-03 G9
9 7.269705e-03 9.321593e-03 9.190686e-03 9.211054e-03 9.227797e-03 9.148471e-03 G10
10 9.170599e-03 9.244671e-03 9.193867e-03 9.204071e-03 9.210885e-03 9.202965e-03 G11
11 9.173733e-03 9.247750e-03 9.192473e-03 9.198262e-03 9.215572e-03 9.201620e-03 G12
12 9.189094e-03 9.381209e-03 9.192567e-03 9.204869e-03 9.217574e-03 9.211746e-03 G13
13 9.176552e-03 9.258392e-03 9.191615e-03 9.204091e-03 9.221360e-03 9.207229e-03 G14
14 9.184242e-03 9.237105e-03 9.192141e-03 9.199950e-03 9.210639e-03 9.201284e-03 G15
15 9.182984e-03 9.237303e-03 9.194700e-03 9.199723e-03 9.212202e-03 9.202573e-03 G16
16 9.190176e-03 9.242981e-03 9.198342e-03 9.204579e-03 9.212574e-03 9.206583e-03 G17
17 9.188187e-03 9.228724e-03 9.197965e-03 9.207289e-03 9.216982e-03 9.206153e-03 G18
18 9.192065e-03 9.230841e-03 9.198172e-03 9.203337e-03 9.210659e-03 9.205100e-03 G19
19 9.188077e-03 9.245851e-03 9.197083e-03 9.202146e-03 9.210291e-03 9.203006e-03 G20
20 9.190550e-03 9.330670e-03 9.197908e-03 9.206099e-03 9.218253e-03 9.209720e-03 G21
21 9.188551e-03 9.221824e-03 9.195903e-03 9.201160e-03 9.207785e-03 9.201066e-03 G22
22 9.187982e-03 9.267006e-03 9.201516e-03 9.211113e-03 9.218026e-03 9.211273e-03 G23
23 9.188924e-03 9.237141e-03 9.196140e-03 9.202539e-03 9.209988e-03 9.202883e-03 G24
24 9.187886e-03 9.246226e-03 9.202204e-03 9.208020e-03 9.213070e-03 9.207028e-03 G25
25 9.192306e-03 9.251245e-03 9.198392e-03 9.205123e-03 9.224846e-03 9.209306e-03 G26
26 9.189797e-03 9.234347e-03 9.197947e-03 9.202775e-03 9.211823e-03 9.204805e-03 G27
27 9.193426e-03 9.247811e-03 9.199647e-03 9.206816e-03 9.215252e-03 9.207548e-03 G28
28 9.192197e-03 9.226528e-03 9.196983e-03 9.202513e-03 9.212418e-03 9.203342e-03 G29
29 9.192070e-03 9.246690e-03 9.201469e-03 9.205507e-03 9.215307e-03 9.208445e-03 G30
