0 1.578732e-01 5.742022e-01 2.688900e-01 3.099708e-01 4.215244e-01 3.282954e-01 G39
1 1.466263e-01 5.316900e-01 2.474399e-01 2.930630e-01 4.126996e-01 3.084303e-01 G40
2 1.466263e-01 5.316900e-01 2.285313e-01 2.731165e-01 3.734575e-01 2.939435e-01 G41
3 1.109738e-01 5.316900e-01 2.183054e-01 2.638622e-01 3.722321e-01 2.804835e-01 G42
4 1.109738e-01 5.092806e-01 2.077787e-01 2.494406e-01 3.722321e-01 2.677984e-01 G43
5 1.095171e-01 4.834577e-01 1.890207e-01 2.269073e-01 2.814337e-01 2.511177e-01 G44
6 1.068186e-01 4.653386e-01 1.830220e-01 2.171852e-01 2.771366e-01 2.394189e-01 G45
7 1.055198e-01 4.653386e-01 1.759125e-01 2.016468e-01 2.771366e-01 2.275776e-01 G46
8 9.203990e-02 4.653386e-01 1.490922e-01 1.923215e-01 2.771366e-01 2.157969e-01 G47
9 9.121453e-02 4.357340e-01 1.490922e-01 1.808960e-01 2.771366e-01 2.055480e-01 G48
10 8.756407e-02 4.357340e-01 1.405833e-01 1.732826e-01 2.547043e-01 1.920465e-01 G49
11 8.756407e-02 4.357340e-01 1.360797e-01 1.617860e-01 2.547043e-01 1.863118e-01 G50
12 7.429136e-02 3.222410e-01 1.175031e-01 1.595798e-01 2.477541e-01 1.712016e-01 G51
13 7.429136e-02 3.127509e-01 1.175031e-01 1.546717e-01 2.345850e-01 1.641247e-01 G52
14 6.252433e-02 3.046513e-01 1.144868e-01 1.409636e-01 2.230415e-01 1.564002e-01 G53
15 6.252433e-02 2.779751e-01 1.073499e-01 1.395790e-01 1.940914e-01 1.470862e-01 G54
16 5.482726e-02 2.779751e-01 9.763590e-02 1.374396e-01 1.924291e-01 1.444518e-01 G55
17 5.434453e-02 2.779751e-01 9.763590e-02 1.359519e-01 1.924291e-01 1.417827e-01 G56
18 5.080983e-02 2.727262e-01 9.429395e-02 1.297281e-01 1.560659e-01 1.353023e-01 G57
19 4.956629e-02 2.727262e-01 9.117615e-02 1.261260e-01 1.375795e-01 1.326001e-01 G58
20 4.408818e-02 2.705663e-01 9.115547e-02 1.243239e-01 1.363052e-01 1.292070e-01 G59
21 4.321676e-02 2.705663e-01 8.473169e-02 1.199963e-01 1.363050e-01 1.242330e-01 G60
22 4.314951e-02 2.461294e-01 8.282071e-02 1.195608e-01 1.363050e-01 1.213920e-01 G61
23 4.275959e-02 2.443172e-01 7.568471e-02 1.118353e-01 1.324704e-01 1.150222e-01 G62
24 4.261737e-02 2.107170e-01 7.568471e-02 1.089200e-01 1.324704e-01 1.096048e-01 G63
25 3.875144e-02 2.107170e-01 7.352147e-02 1.029805e-01 1.252638e-01 1.058403e-01 G64
26 3.798619e-02 2.107170e-01 7.349617e-02 9.850933e-02 1.188700e-01 1.039636e-01 G65
27 3.234556e-02 1.957225e-01 7.299965e-02 9.461961e-02 1.166829e-01 9.838116e-02 G66
28 2.919877e-02 1.957225e-01 7.028716e-02 9.461264e-02 1.140575e-01 9.617461e-02 G67
29 2.919877e-02 1.764263e-01 6.304599e-02 8.860040e-02 1.125514e-01 9.030979e-02 G68
30 2.755017e-02 1.764263e-01 6.296714e-02 8.821207e-02 1.125514e-01 8.809566e-02 G69
31 2.748401e-02 1.548288e-01 6.037037e-02 8.532068e-02 1.125514e-01 8.367471e-02 G70
32 2.580758e-02 1.457491e-01 5.567361e-02 8.040048e-02 1.125514e-01 8.106133e-02 G71
33 2.440652e-02 1.457491e-01 5.290443e-02 7.623914e-02 1.114810e-01 7.809554e-02 G72
34 2.420222e-02 1.457491e-01 5.290443e-02 7.438285e-02 9.988417e-02 7.616602e-02 G73
35 2.157748e-02 1.423245e-01 4.661214e-02 7.438285e-02 9.988417e-02 7.430836e-02 G74
36 2.140508e-02 1.423245e-01 4.479517e-02 6.921026e-02 9.988417e-02 7.309424e-02 G75
37 1.864520e-02 1.423245e-01 4.472518e-02 6.899330e-02 9.923685e-02 7.029334e-02 G76
38 1.859746e-02 1.273062e-01 4.449701e-02 6.892790e-02 8.932716e-02 6.658027e-02 G77
39 1.818090e-02 1.247245e-01 4.373175e-02 6.731747e-02 8.102994e-02 6.335600e-02 G78
40 1.804134e-02 1.247245e-01 4.365760e-02 6.377087e-02 7.829980e-02 6.035114e-02 G79
41 1.728542e-02 1.217824e-01 4.303828e-02 6.128856e-02 7.829980e-02 5.868173e-02 G80
42 1.592831e-02 1.164051e-01 4.114517e-02 5.874690e-02 7.829939e-02 5.651193e-02 G81
43 1.451183e-02 1.164051e-01 3.690941e-02 5.567940e-02 7.547794e-02 5.567030e-02 G82
44 1.334555e-02 1.164051e-01 3.488121e-02 5.414679e-02 7.209492e-02 5.414888e-02 G83
45 1.260263e-02 1.160178e-01 3.065971e-02 5.308180e-02 7.130567e-02 5.154619e-02 G84
46 1.188342e-02 1.033677e-01 2.970783e-02 5.308180e-02 7.038938e-02 4.989450e-02 G85
47 8.328183e-03 1.033677e-01 2.932521e-02 5.308180e-02 6.891898e-02 4.911903e-02 G86
48 8.074139e-03 1.033677e-01 2.912178e-02 4.825869e-02 6.891898e-02 4.766803e-02 G87
49 7.844475e-03 1.033677e-01 2.870561e-02 4.635438e-02 6.485745e-02 4.579887e-02 G88
50 7.687711e-03 1.033677e-01 2.697434e-02 4.418736e-02 6.477171e-02 4.456603e-02 G89
51 7.352560e-03 1.033677e-01 2.697434e-02 4.418736e-02 6.072993e-02 4.306339e-02 G90
52 6.803520e-03 9.921736e-02 2.531381e-02 4.418736e-02 6.072993e-02 4.194891e-02 G91
53 5.285938e-03 9.921736e-02 2.418315e-02 4.252268e-02 6.072993e-02 4.083706e-02 G92
54 4.915305e-03 9.441618e-02 2.317966e-02 4.202872e-02 5.912880e-02 3.962350e-02 G93
55 4.759003e-03 9.436067e-02 2.175882e-02 3.974723e-02 5.512194e-02 3.817193e-02 G94
56 4.348633e-03 9.436067e-02 2.159069e-02 3.922157e-02 5.070908e-02 3.686523e-02 G95
57 3.808742e-03 8.932049e-02 2.135713e-02 3.846809e-02 5.009574e-02 3.613509e-02 G96
58 3.456333e-03 7.968778e-02 2.084712e-02 3.865719e-02 4.811707e-02 3.473980e-02 G97
59 3.213922e-03 7.968778e-02 2.045593e-02 3.731330e-02 4.461934e-02 3.370836e-02 G98
60 2.886983e-03 6.721442e-02 2.041053e-02 3.459191e-02 4.433526e-02 3.237047e-02 G99
61 2.760781e-03 6.720939e-02 1.884358e-02 3.402556e-02 4.418888e-02 3.147704e-02 G100
62 2.468462e-03 6.656564e-02 1.809224e-02 3.402556e-02 4.260958e-02 3.035864e-02 G101
63 2.419131e-03 6.452634e-02 1.808268e-02 3.273992e-02 4.221193e-02 2.923321e-02 G102
64 2.231022e-03 5.733737e-02 1.665395e-02 3.183159e-02 4.140576e-02 2.819279e-02 G103
65 2.174413e-03 5.606232e-02 1.631582e-02 3.183151e-02 3.749879e-02 2.671951e-02 G104
66 2.093632e-03 5.363186e-02 1.603287e-02 2.862101e-02 3.450950e-02 2.553155e-02 G105
67 1.960701e-03 5.363186e-02 1.584671e-02 2.768428e-02 3.430461e-02 2.465097e-02 G106
68 1.877845e-03 5.281631e-02 1.549352e-02 2.649364e-02 3.206556e-02 2.389886e-02 G107
69 1.841967e-03 5.123330e-02 1.502338e-02 2.479939e-02 3.123394e-02 2.302021e-02 G108
70 1.757833e-03 5.122109e-02 1.456143e-02 2.472547e-02 3.121430e-02 2.219676e-02 G109
71 1.608113e-03 5.096776e-02 1.448153e-02 2.472547e-02 2.951905e-02 2.164646e-02 G110
72 1.468234e-03 4.499561e-02 1.366662e-02 2.369731e-02 2.851024e-02 2.025683e-02 G111
73 1.453257e-03 4.499101e-02 1.321485e-02 2.363600e-02 2.831858e-02 2.001257e-02 G112
74 1.349450e-03 4.499101e-02 1.195412e-02 2.123530e-02 2.828008e-02 1.913093e-02 G113
75 1.296592e-03 4.494213e-02 1.195102e-02 2.102544e-02 2.817984e-02 1.874256e-02 G114
76 1.273391e-03 4.244254e-02 1.176113e-02 1.995307e-02 2.691568e-02 1.822573e-02 G115
77 1.223830e-03 4.243918e-02 1.161349e-02 1.963143e-02 2.689274e-02 1.766155e-02 G116
78 1.180143e-03 4.150250e-02 1.067233e-02 1.920340e-02 2.665622e-02 1.691455e-02 G117
79 1.131095e-03 4.007655e-02 1.063591e-02 1.904402e-02 2.536086e-02 1.606852e-02 G118
80 1.099550e-03 3.952990e-02 9.707081e-03 1.904896e-02 2.383007e-02 1.552216e-02 G119
81 1.006159e-03 3.909888e-02 9.614674e-03 1.797736e-02 2.383007e-02 1.515548e-02 G120
82 9.685302e-04 3.860654e-02 9.469777e-03 1.694133e-02 2.350162e-02 1.486729e-02 G121
83 9.281508e-04 3.845344e-02 9.394640e-03 1.645325e-02 2.224726e-02 1.453271e-02 G122
84 9.094633e-04 3.828663e-02 9.350006e-03 1.615798e-02 2.171014e-02 1.421699e-02 G123
85 8.861202e-04 3.827849e-02 7.969711e-03 1.608210e-02 2.165232e-02 1.391956e-02 G124
86 8.446569e-04 3.499149e-02 4.834129e-03 1.368346e-02 2.162287e-02 1.297268e-02 G125
87 8.200093e-04 3.162969e-02 4.674041e-03 1.248111e-02 2.065855e-02 1.246454e-02 G126
88 8.112484e-04 2.751137e-02 4.579940e-03 1.216186e-02 2.064037e-02 1.196700e-02 G127
89 8.063640e-04 2.723315e-02 4.475760e-03 1.132246e-02 1.914334e-02 1.159164e-02 G128
90 7.691737e-04 2.722825e-02 4.309625e-03 1.130557e-02 1.877148e-02 1.123410e-02 G129
91 7.710790e-04 2.703308e-02 4.094128e-03 1.024528e-02 1.743303e-02 1.083687e-02 G130
92 7.835501e-04 2.696249e-02 4.020096e-03 1.012043e-02 1.737484e-02 1.039503e-02 G131
93 7.687259e-04 2.683309e-02 3.593080e-03 1.004405e-02 1.672736e-02 9.928794e-03 G132
94 7.471532e-04 2.683271e-02 3.442595e-03 1.003325e-02 1.586276e-02 9.589654e-03 G133
95 7.087415e-04 2.665764e-02 3.368179e-03 1.001129e-02 1.503198e-02 9.304073e-03 G134
96 6.917501e-04 2.612896e-02 3.300608e-03 9.857730e-03 1.354759e-02 9.025752e-03 G135
97 6.601107e-04 2.549127e-02 2.971805e-03 9.802497e-03 1.347754e-02 8.823936e-03 G136
98 6.331023e-04 2.225630e-02 3.020049e-03 9.745872e-03 1.344073e-02 8.397910e-03 G137
99 5.974765e-04 2.224650e-02 2.984275e-03 9.693442e-03 1.261324e-02 8.141455e-03 G138
100 5.891313e-04 2.202061e-02 2.935150e-03 9.645481e-03 1.253276e-02 7.889961e-03 G139
101 5.632221e-04 1.882882e-02 2.902609e-03 9.592527e-03 1.221885e-02 7.517805e-03 G140
102 5.529162e-04 1.880876e-02 2.737737e-03 9.577798e-03 1.166586e-02 7.277332e-03 G141
103 5.541421e-04 1.880681e-02 2.501525e-03 9.488895e-03 1.111682e-02 7.121973e-03 G142
104 5.505431e-04 1.880373e-02 2.339541e-03 9.040594e-03 1.107015e-02 6.881879e-03 G143
105 5.256582e-04 1.825071e-02 2.148482e-03 8.463518e-03 1.105973e-02 6.728574e-03 G144
106 5.225495e-04 1.813802e-02 2.039245e-03 7.912072e-03 1.105775e-02 6.617796e-03 G145
107 5.097190e-04 1.812367e-02 1.826139e-03 7.494320e-03 1.088862e-02 6.490399e-03 G146
108 5.222172e-04 1.812212e-02 1.620171e-03 7.428509e-03 1.037333e-02 6.303863e-03 G147
109 5.098596e-04 1.812163e-02 1.491196e-03 5.650611e-03 1.032516e-02 6.162213e-03 G148
110 4.924267e-04 1.812129e-02 1.428735e-03 5.646315e-03 1.029461e-02 5.994951e-03 G149
111 4.850769e-04 1.812114e-02 1.359893e-03 5.359548e-03 1.001293e-02 5.830183e-03 G150
112 4.847779e-04 1.705102e-02 1.310009e-03 5.356905e-03 1.000349e-02 5.687799e-03 G151
